"","Rank","p.value","p.adj","avg.logfc","avg.logfc.dir","direction","significance"
"GO_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION",1273,0.0002620905340488,0.00125573047082722,1,1,"Up",2.7692151654828
"GO_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY",1274,0.0002620905340488,0.00125573047082722,1,1,"Up",2.7692151654828
"GO_ENTRAINMENT_OF_CIRCADIAN_CLOCK_BY_PHOTOPERIOD",1275,0.000266840672981336,0.00127249645927974,1,1,"Up",2.7637168804334
"GO_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING",1276,0.000266840672981336,0.00127249645927974,1,1,"Up",2.7637168804334
"GO_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS",1277,0.000266840672981336,0.00127249645927974,1,1,"Up",2.7637168804334
"GO_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX",1278,0.000266840672981336,0.00127249645927974,1,1,"Up",2.7637168804334
"GO_LYSOPHOSPHOLIPID_ACYLTRANSFERASE_ACTIVITY",1279,0.000266840672981336,0.00127249645927974,1,1,"Up",2.7637168804334
"GO_14_3_3_PROTEIN_BINDING",1280,0.000266840672981336,0.00127249645927974,1,1,"Up",2.7637168804334
"GO_METHYLATION",1281,0.000267795862848641,0.00127605460330063,1,1,"Up",2.76255933448105
"GO_PROTEOGLYCAN_METABOLIC_PROCESS",1282,0.000273990412960252,0.00130455341709,1,1,"Up",2.75340282030043
"GO_POSITIVE_REGULATION_OF_VACUOLAR_TRANSPORT",1283,0.00028820600419008,0.00136056415280452,1,1,"Up",2.73597565974376
"GO_BLASTOCYST_FORMATION",1284,0.000288132431479027,0.00136056415280452,1,1,"Up",2.73597565974376
"GO_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION",1285,0.000288132431479027,0.00136056415280452,1,1,"Up",2.73597565974376
"GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION",1286,0.00028820600419008,0.00136056415280452,1,1,"Up",2.73597565974376
"GO_NEGATIVE_REGULATION_OF_TOR_SIGNALING",1287,0.000288132431479027,0.00136056415280452,1,1,"Up",2.73597565974376
"GO_CYTOPLASMIC_TRANSLATIONAL_INITIATION",1288,0.00028820600419008,0.00136056415280452,1,1,"Up",2.73597565974376
"GO_DNA_STRAND_ELONGATION",1289,0.000288132431479027,0.00136056415280452,1,1,"Up",2.73597565974376
"GO_DNA_HELICASE_COMPLEX",1290,0.00028820600419008,0.00136056415280452,1,1,"Up",2.73597565974376
"GO_INTRACILIARY_TRANSPORT_PARTICLE",1291,0.000288132431479027,0.00136056415280452,1,1,"Up",2.73597565974376
"GO_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE",1292,0.00028642323967138,0.00136056415280452,1,1,"Up",2.73597565974376
"GO_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY",1293,0.000288132431479027,0.00136056415280452,1,1,"Up",2.73597565974376
"GO_REGULATION_OF_FIBROBLAST_PROLIFERATION",1294,0.000289653118913694,0.00136528389023104,1,1,"Up",2.73454008963907
"GO_TRANS_GOLGI_NETWORK_MEMBRANE",1295,0.000289653118913694,0.00136528389023104,1,1,"Up",2.73454008963907
"GO_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_PROTEASE_ACTIVITY",1296,0.000295573100538462,0.00139211281302992,1,1,"Up",2.72647284059413
"GO_SARCOLEMMA",1297,0.000304114155671149,0.00143123577965821,1,1,"Up",2.71498329505405
"GO_HORMONE_RECEPTOR_BINDING",1298,0.000304983473207826,0.00143422120220383,1,1,"Up",2.71411948183131
"GO_RESPONSE_TO_ACID_CHEMICAL",1299,0.000305584429817651,0.00143594100046724,1,1,"Up",2.71362268491392
"GO_TELOMERE_MAINTENANCE_VIA_RECOMBINATION",1300,0.000309852109660882,0.00145487482874617,1,1,"Up",2.70819228273013
"GO_CELLULAR_GLUCAN_METABOLIC_PROCESS",1301,0.000314380529785469,0.00147387001060714,1,1,"Up",2.70281484011644
"GO_GLUCAN_METABOLIC_PROCESS",1302,0.000314380529785469,0.00147387001060714,1,1,"Up",2.70281484011644
"GO_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS",1303,0.000315975572413593,0.00148021097007872,1,1,"Up",2.70103516379129
"GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS",1304,0.000317284304256042,0.00148520198863411,1,1,"Up",2.69963972051094
"GO_ACTOMYOSIN_STRUCTURE_ORGANIZATION",1305,0.000322910924884092,0.0015103818279636,1,1,"Up",2.69267041532323
"GO_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT",1306,0.000324217304854552,0.00151533110936615,1,1,"Up",2.69131421892186
"GO_REGULATION_OF_PROTEIN_DEACETYLATION",1307,0.000327304727987615,0.00152625520216685,1,1,"Up",2.68833642335901
"GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE",1308,0.000327304727987615,0.00152625520216685,1,1,"Up",2.68833642335901
"GO_SCF_UBIQUITIN_LIGASE_COMPLEX",1309,0.000327304727987615,0.00152625520216685,1,1,"Up",2.68833642335901
"GO_MYELOID_CELL_DIFFERENTIATION",1310,0.000328672374311422,0.00153146272732589,1,1,"Up",2.68692439911942
"GO_ENDOTHELIUM_DEVELOPMENT",1311,0.00033232708078726,0.00154613147951634,1,1,"Up",2.68297261801799
"GO_PDZ_DOMAIN_BINDING",1312,0.00033232708078726,0.00154613147951634,1,1,"Up",2.68297261801799
"GO_NCRNA_3_END_PROCESSING",1313,0.000337584859741786,0.00156225775880505,1,1,"Up",2.67867121186553
"GO_HISTONE_DEUBIQUITINATION",1314,0.000337584859741786,0.00156225775880505,1,1,"Up",2.67867121186553
"GO_DEOXYRIBOSE_PHOSPHATE_CATABOLIC_PROCESS",1315,0.000337584859741786,0.00156225775880505,1,1,"Up",2.67867121186553
"GO_NEGATIVE_REGULATION_OF_PROTEIN_ACETYLATION",1316,0.000337584859741786,0.00156225775880505,1,1,"Up",2.67867121186553
"GO_REPRODUCTION",1317,0.000337084433429489,0.00156225775880505,1,1,"Up",2.67867121186553
"GO_EXOSOME_RNASE_COMPLEX_",1318,0.000337584859741786,0.00156225775880505,1,1,"Up",2.67867121186553
"GO_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR",1319,0.000337584859741786,0.00156225775880505,1,1,"Up",2.67867121186553
"GO_ACTIVATION_OF_GTPASE_ACTIVITY",1320,0.000340474283944789,0.00156242101519953,1,1,"Up",2.67862789344637
"GO_NEGATIVE_REGULATION_OF_HISTONE_MODIFICATION",1321,0.000340691738406057,0.00156242101519953,1,1,"Up",2.67862789344637
"GO_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING",1322,0.000340691738406057,0.00156242101519953,1,1,"Up",2.67862789344637
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS",1323,0.000340691738406057,0.00156242101519953,1,1,"Up",2.67862789344637
"GO_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",1324,0.000340691738406057,0.00156242101519953,1,1,"Up",2.67862789344637
"GO_REGULATION_OF_CELL_SUBSTRATE_ADHESION",1325,0.000338118265994883,0.00156242101519953,1,1,"Up",2.67862789344637
"GO_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION",1326,0.000340691738406057,0.00156242101519953,1,1,"Up",2.67862789344637
"GO_PROTEIN_K63_LINKED_UBIQUITINATION",1327,0.000340691738406057,0.00156242101519953,1,1,"Up",2.67862789344637
"GO_DNA_DAMAGE_RESPONSE_DETECTION_OF_DNA_DAMAGE",1328,0.000340691738406057,0.00156242101519953,1,1,"Up",2.67862789344637
"GO_CORTICAL_CYTOSKELETON_ORGANIZATION",1329,0.000340691738406057,0.00156242101519953,1,1,"Up",2.67862789344637
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_NUTRIENT_LEVELS",1330,0.000340691738406057,0.00156242101519953,1,1,"Up",2.67862789344637
"GO_BETA_TUBULIN_BINDING",1331,0.000340691738406057,0.00156242101519953,1,1,"Up",2.67862789344637
"GO_CELLULAR_RESPONSE_TO_IONIZING_RADIATION",1332,0.000341520353510776,0.00156387114615887,1,1,"Up",2.67824331453192
"GO_CELL_PROJECTION_CYTOPLASM",1333,0.000341520353510776,0.00156387114615887,1,1,"Up",2.67824331453192
"GO_LIPID_LOCALIZATION",1334,0.000342243165533775,0.00156600620870927,1,1,"Up",2.67767773833193
"GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY",1335,0.000348554836985198,0.00159369192880723,1,1,"Up",2.67041284704825
"GO_CELLULAR_METABOLIC_COMPOUND_SALVAGE",1336,0.000350305624844109,0.00160049815422787,1,1,"Up",2.66864618286556
"GO_SENSORY_ORGAN_DEVELOPMENT",1337,0.000353027556757017,0.0016117279031001,1,1,"Up",2.66574768164147
"GO_RESPONSE_TO_AMINE",1338,0.000354178462381983,0.00161577379251093,1,1,"Up",2.66470834669228
"GO_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION",1339,0.000356489479384006,0.00162388938967162,1,1,"Up",2.66263138108563
"GO_AMINO_SUGAR_METABOLIC_PROCESS",1340,0.000356489479384006,0.00162388938967162,1,1,"Up",2.66263138108563
"GO_REGULATION_OF_INTERFERON_BETA_PRODUCTION",1341,0.000360028840623993,0.00162824266206142,1,1,"Up",2.6615215530145
"GO_BODY_MORPHOGENESIS",1342,0.000360028840623993,0.00162824266206142,1,1,"Up",2.6615215530145
"GO_PEPTIDYL_THREONINE_MODIFICATION",1343,0.000358106921551636,0.00162824266206142,1,1,"Up",2.6615215530145
"GO_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING",1344,0.000359608244020241,0.00162824266206142,1,1,"Up",2.6615215530145
"GO_NEGATIVE_REGULATION_OF_GROWTH",1345,0.000360112646425773,0.00162824266206142,1,1,"Up",2.6615215530145
"GO_CELLULAR_RESPONSE_TO_KETONE",1346,0.000358624338600718,0.00162824266206142,1,1,"Up",2.6615215530145
"GO_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE",1347,0.000359608244020241,0.00162824266206142,1,1,"Up",2.6615215530145
"GO_CONNECTIVE_TISSUE_DEVELOPMENT",1348,0.000358319288912294,0.00162824266206142,1,1,"Up",2.6615215530145
"GO_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT",1349,0.000360028840623993,0.00162824266206142,1,1,"Up",2.6615215530145
"GO_NADH_DEHYDROGENASE_COMPLEX",1350,0.000359608244020241,0.00162824266206142,1,1,"Up",2.6615215530145
"GO_ACTIVATION_OF_MAPK_ACTIVITY",1351,0.000379099036588481,0.00171028863217745,1,1,"Up",2.64114188841176
"GO_NUCLEIC_ACID_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",1352,0.000378618004155246,0.00171028863217745,1,1,"Up",2.64114188841176
"GO_UDP_GLYCOSYLTRANSFERASE_ACTIVITY",1353,0.000379099036588481,0.00171028863217745,1,1,"Up",2.64114188841176
"GO_RESPONSE_TO_STEROID_HORMONE",1354,0.000380969249383997,0.00171745664567202,1,1,"Up",2.63940808967842
"GO_INOSITOL_METABOLIC_PROCESS",1355,0.000383787698274905,0.00172000008096183,1,1,"Up",2.63879462253467
"GO_ORGANELLE_INHERITANCE",1356,0.000383787698274905,0.00172000008096183,1,1,"Up",2.63879462253467
"GO_COENZYME_A_BIOSYNTHETIC_PROCESS",1357,0.000383787698274905,0.00172000008096183,1,1,"Up",2.63879462253467
"GO_MCM_COMPLEX",1358,0.000383787698274905,0.00172000008096183,1,1,"Up",2.63879462253467
"GO_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX",1359,0.000383787698274905,0.00172000008096183,1,1,"Up",2.63879462253467
"GO_MICROTUBULE_SEVERING_ATPASE_ACTIVITY",1360,0.000383787698274905,0.00172000008096183,1,1,"Up",2.63879462253467
"GO_INSULIN_RECEPTOR_SUBSTRATE_BINDING",1361,0.000383787698274905,0.00172000008096183,1,1,"Up",2.63879462253467
"GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_INTERCONVERTING_ALDOSES_AND_KETOSES",1362,0.000383787698274905,0.00172000008096183,1,1,"Up",2.63879462253467
"GO_MITOTIC_SPINDLE_ORGANIZATION",1363,0.000396507069916763,0.00177570004018483,1,1,"Up",2.62558272365938
"GO_REGULATION_OF_RECEPTOR_ACTIVITY",1364,0.000401403235429013,0.00179612762919101,1,1,"Up",2.6208409685102
"GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_DAMAGE_RECOGNITION",1365,0.000402539743894709,0.00179612762919101,1,1,"Up",2.6208409685102
"GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY",1366,0.000402539743894709,0.00179612762919101,1,1,"Up",2.6208409685102
"GO_TRANSCRIPTION_FACTOR_TFIID_COMPLEX",1367,0.000402539743894709,0.00179612762919101,1,1,"Up",2.6208409685102
"GO_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1368,0.000402539743894709,0.00179612762919101,1,1,"Up",2.6208409685102
"GO_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT",1369,0.000431077076575238,0.00191645628216697,1,1,"Up",2.59395951839431
"GO_PORE_COMPLEX_ASSEMBLY",1370,0.000431077076575238,0.00191645628216697,1,1,"Up",2.59395951839431
"GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX",1371,0.000431077076575238,0.00191645628216697,1,1,"Up",2.59395951839431
"GO_TRANSLATION_PREINITIATION_COMPLEX",1372,0.000431077076575238,0.00191645628216697,1,1,"Up",2.59395951839431
"GO_RNA_POLYMERASE_II_CARBOXY_TERMINAL_DOMAIN_KINASE_ACTIVITY",1373,0.000431077076575238,0.00191645628216697,1,1,"Up",2.59395951839431
"GO_REGULATION_OF_DEVELOPMENTAL_GROWTH",1374,0.000435019839984255,0.00193257722217168,1,1,"Up",2.59048696457834
"GO_MICROBODY_PART",1375,0.000442742933512797,0.00196402824575735,1,1,"Up",2.58379481629802
"GO_ENHANCER_BINDING",1376,0.000442742933512797,0.00196402824575735,1,1,"Up",2.58379481629802
"GO_N_ACYLTRANSFERASE_ACTIVITY",1377,0.000443494073883829,0.00196593161001227,1,1,"Up",2.58339326447299
"GO_POLYSACCHARIDE_METABOLIC_PROCESS",1378,0.000447965844896568,0.00198431314749539,1,1,"Up",2.57953520659458
"GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE",1379,0.000456222086286721,0.00201941959006102,1,1,"Up",2.57226510214972
"GO_PIGMENT_GRANULE_LOCALIZATION",1380,0.000459738351223757,0.00203056649484067,1,1,"Up",2.56998313371851
"GO_CELLULAR_RESPONSE_TO_AMINO_ACID_STARVATION",1381,0.000459738351223757,0.00203056649484067,1,1,"Up",2.56998313371851
"GO_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1382,0.000459738351223757,0.00203056649484067,1,1,"Up",2.56998313371851
"GO_RECYCLING_ENDOSOME",1383,0.000469475369705845,0.00207207350447179,1,1,"Up",2.56159470478803
"GO_MUSCLE_CELL_DIFFERENTIATION",1384,0.000473363586432337,0.00208772495056574,1,1,"Up",2.55847515439822
"GO_BRUSH_BORDER",1385,0.000474291522100782,0.00209030718476763,1,1,"Up",2.55796272777727
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYL_OTHER_THAN_METHYL_GROUPS",1386,0.000476477989606362,0.00209842831786236,1,1,"Up",2.55635526098547
"GO_GLUCOSE_HOMEOSTASIS",1387,0.000497670187165398,0.00218839165378859,1,1,"Up",2.53895315338948
"GO_SPHINGOLIPID_METABOLIC_PROCESS",1388,0.000497980997233347,0.00218839165378859,1,1,"Up",2.53895315338948
"GO_CARBOHYDRATE_HOMEOSTASIS",1389,0.000497670187165398,0.00218839165378859,1,1,"Up",2.53895315338948
"GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY",1390,0.000502591183642847,0.00220526627130423,1,1,"Up",2.53576882677131
"GO_GLIAL_CELL_DEVELOPMENT",1391,0.000502591183642847,0.00220526627130423,1,1,"Up",2.53576882677131
"GO_KINASE_INHIBITOR_ACTIVITY",1392,0.000502904759117871,0.00220526627130423,1,1,"Up",2.53576882677131
"GO_RESPONSE_TO_STARVATION",1393,0.000505785568778394,0.00221630661293849,1,1,"Up",2.53369861677147
"GO_PROTEIN_LOCALIZATION_TO_CILIUM",1394,0.000508263181201331,0.00222078629781884,1,1,"Up",2.53286155623963
"GO_MICROTUBULE_POLYMERIZATION",1395,0.000508263181201331,0.00222078629781884,1,1,"Up",2.53286155623963
"GO_SEX_CHROMOSOME",1396,0.000508263181201331,0.00222078629781884,1,1,"Up",2.53286155623963
"GO_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE",1397,0.000508263181201331,0.00222078629781884,1,1,"Up",2.53286155623963
"GO_CYTOPLASMIC_MICROTUBULE",1398,0.000516584988562775,0.00225553273976193,1,1,"Up",2.52642570784666
"GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",1399,0.00052928880390237,0.0023093487198142,1,1,"Up",2.51665086810727
"GO_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION",1400,0.000536014174595919,0.00233202460565466,1,1,"Up",2.51260017826797
"GO_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",1401,0.000536014174595919,0.00233202460565466,1,1,"Up",2.51260017826797
"GO_GLIAL_CELL_DIFFERENTIATION",1402,0.000535090996025374,0.00233202460565466,1,1,"Up",2.51260017826797
"GO_ACTIN_CYTOSKELETON_REORGANIZATION",1403,0.000536014174595919,0.00233202460565466,1,1,"Up",2.51260017826797
"GO_RNA_POLYADENYLATION",1404,0.000547920623606213,0.002382127839382,1,1,"Up",2.50378793935869
"GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",1405,0.000554681148731598,0.00240637791887539,1,1,"Up",2.49958914465661
"GO_NEURONAL_POSTSYNAPTIC_DENSITY",1406,0.000554681148731598,0.00240637791887539,1,1,"Up",2.49958914465661
"GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY",1407,0.000554681148731598,0.00240637791887539,1,1,"Up",2.49958914465661
"GO_LIPID_MODIFICATION",1408,0.000559166870606071,0.002424115467457,1,1,"Up",2.49654467371437
"GO_POLYOL_CATABOLIC_PROCESS",1409,0.000570304200843994,0.00245711977197357,1,1,"Up",2.49093864599015
"GO_CELLULAR_COMPONENT_MAINTENANCE",1410,0.000570304200843994,0.00245711977197357,1,1,"Up",2.49093864599015
"GO_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",1411,0.00057040280420815,0.00245711977197357,1,1,"Up",2.49093864599015
"GO_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION",1412,0.000570304200843994,0.00245711977197357,1,1,"Up",2.49093864599015
"GO_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",1413,0.000570304200843994,0.00245711977197357,1,1,"Up",2.49093864599015
"GO_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1414,0.000570304200843994,0.00245711977197357,1,1,"Up",2.49093864599015
"GO_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY",1415,0.000570304200843994,0.00245711977197357,1,1,"Up",2.49093864599015
"GO_DNA_DIRECTED_RNA_POLYMERASE_III_COMPLEX",1416,0.000570304200843994,0.00245711977197357,1,1,"Up",2.49093864599015
"GO_RNA_POLYMERASE_III_ACTIVITY",1417,0.000570304200843994,0.00245711977197357,1,1,"Up",2.49093864599015
"GO_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION",1418,0.000572270640924644,0.0024616913264299,1,1,"Up",2.49016807677706
"GO_CELLULAR_CARBOHYDRATE_BIOSYNTHETIC_PROCESS",1419,0.000572270640924644,0.0024616913264299,1,1,"Up",2.49016807677706
"GO_RESPONSE_TO_INTERLEUKIN_4",1420,0.000578989088553762,0.00248533712836298,1,1,"Up",2.48620510735218
"GO_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL",1421,0.000578989088553762,0.00248533712836298,1,1,"Up",2.48620510735218
"GO_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BINDING",1422,0.000578989088553762,0.00248533712836298,1,1,"Up",2.48620510735218
"GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",1423,0.000588416757510741,0.00252386484364202,1,1,"Up",2.47982803928897
"GO_ORGANIC_ANION_TRANSPORT",1424,0.00058879153626249,0.00252386484364202,1,1,"Up",2.47982803928897
"GO_ACTIN_FILAMENT",1425,0.000593629706010129,0.00254281805297251,1,1,"Up",2.47672656035396
"GO_CELLULAR_SENESCENCE",1426,0.000602034963803498,0.00257083773990036,1,1,"Up",2.47218354809829
"GO_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT",1427,0.000602698035025789,0.00257083773990036,1,1,"Up",2.47218354809829
"GO_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE",1428,0.000602698035025789,0.00257083773990036,1,1,"Up",2.47218354809829
"GO_G2_DNA_DAMAGE_CHECKPOINT",1429,0.000602034963803498,0.00257083773990036,1,1,"Up",2.47218354809829
"GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS",1430,0.000602698035025789,0.00257083773990036,1,1,"Up",2.47218354809829
"GO_REGULATION_OF_CELL_AGING",1431,0.000602034963803498,0.00257083773990036,1,1,"Up",2.47218354809829
"GO_THIOESTER_METABOLIC_PROCESS",1432,0.000607098066329386,0.00258418870074935,1,1,"Up",2.47003625973061
"GO_ACYL_COA_METABOLIC_PROCESS",1433,0.000607098066329386,0.00258418870074935,1,1,"Up",2.47003625973061
"GO_ORGANELLE_ENVELOPE_LUMEN",1434,0.000607098066329386,0.00258418870074935,1,1,"Up",2.47003625973061
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS",1435,0.000617783167287799,0.00262418124782514,1,1,"Up",2.46366986516651
"GO_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS",1436,0.000617783167287799,0.00262418124782514,1,1,"Up",2.46366986516651
"GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS",1437,0.000617783167287799,0.00262418124782514,1,1,"Up",2.46366986516651
"GO_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",1438,0.000619296992567914,0.00262878222714503,1,1,"Up",2.46294366927681
"GO_AXO_DENDRITIC_TRANSPORT",1439,0.000627028904055585,0.00265606136735273,1,1,"Up",2.45866400036967
"GO_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION",1440,0.000627028904055585,0.00265606136735273,1,1,"Up",2.45866400036967
"GO_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION",1441,0.000627028904055585,0.00265606136735273,1,1,"Up",2.45866400036967
"GO_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT",1442,0.000629216811806524,0.00265795115520209,1,1,"Up",2.45836915231121
"GO_NEGATIVE_REGULATION_OF_STRESS_ACTIVATED_MAPK_CASCADE",1443,0.000629216811806524,0.00265795115520209,1,1,"Up",2.45836915231121
"GO_NEGATIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",1444,0.000629216811806524,0.00265795115520209,1,1,"Up",2.45836915231121
"GO_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY",1445,0.000629216811806524,0.00265795115520209,1,1,"Up",2.45836915231121
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",1446,0.000630579386721947,0.00265818824347429,1,1,"Up",2.4583321761785
"GO_TRANSITION_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1447,0.000630579386721947,0.00265818824347429,1,1,"Up",2.4583321761785
"GO_RAC_GTPASE_BINDING",1448,0.000630579386721947,0.00265818824347429,1,1,"Up",2.4583321761785
"GO_REGULATION_OF_CIRCADIAN_RHYTHM",1449,0.000650744520287629,0.00274130058787832,1,1,"Up",2.44556911167723
"GO_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS",1450,0.000660011835523034,0.00277842223726386,1,1,"Up",2.43999309174607
"GO_SUCKLING_BEHAVIOR",1451,0.000666724182291868,0.00278936559884137,1,1,"Up",2.43836350904588
"GO_BARBED_END_ACTIN_FILAMENT_CAPPING",1452,0.000666724182291868,0.00278936559884137,1,1,"Up",2.43836350904588
"GO_PENTOSE_PHOSPHATE_SHUNT",1453,0.000666724182291868,0.00278936559884137,1,1,"Up",2.43836350904588
"GO_PROTEIN_ALPHA_1_2_DEMANNOSYLATION",1454,0.000666724182291868,0.00278936559884137,1,1,"Up",2.43836350904588
"GO_REGULATION_OF_CENTRIOLE_REPLICATION",1455,0.000666724182291868,0.00278936559884137,1,1,"Up",2.43836350904588
"GO_PROTEIN_DEMANNOSYLATION",1456,0.000666724182291868,0.00278936559884137,1,1,"Up",2.43836350904588
"GO_S_ADENOSYLHOMOCYSTEINE_METABOLIC_PROCESS",1457,0.000666724182291868,0.00278936559884137,1,1,"Up",2.43836350904588
"GO_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY",1458,0.000666724182291868,0.00278936559884137,1,1,"Up",2.43836350904588
"GO_PSEUDOURIDINE_SYNTHASE_ACTIVITY",1459,0.000666724182291868,0.00278936559884137,1,1,"Up",2.43836350904588
"GO_REGULATION_OF_SPINDLE_ORGANIZATION",1460,0.00069730294595388,0.00290138867218983,1,1,"Up",2.42204045074384
"GO_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT",1461,0.000694693057959423,0.00290138867218983,1,1,"Up",2.42204045074384
"GO_DOLICHOL_LINKED_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS",1462,0.00069730294595388,0.00290138867218983,1,1,"Up",2.42204045074384
"GO_REGULATION_OF_EXTENT_OF_CELL_GROWTH",1463,0.000696999058449519,0.00290138867218983,1,1,"Up",2.42204045074384
"GO_2_OXOGLUTARATE_METABOLIC_PROCESS",1464,0.00069730294595388,0.00290138867218983,1,1,"Up",2.42204045074384
"GO_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS",1465,0.00069730294595388,0.00290138867218983,1,1,"Up",2.42204045074384
"GO_PROTEASOME_CORE_COMPLEX",1466,0.00069730294595388,0.00290138867218983,1,1,"Up",2.42204045074384
"GO_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX",1467,0.00069730294595388,0.00290138867218983,1,1,"Up",2.42204045074384
"GO_MUSCLE_ORGAN_DEVELOPMENT",1468,0.000702844024663252,0.00292245226603848,1,1,"Up",2.41904175339264
"GO_APICAL_JUNCTION_COMPLEX",1469,0.000713534880019237,0.00296488557361295,1,1,"Up",2.41306585474806
"GO_UROGENITAL_SYSTEM_DEVELOPMENT",1470,0.000714614736610235,0.00296735262059107,1,1,"Up",2.41272105523878
"GO_CELL_CORTEX_PART",1471,0.000720194223096913,0.00298848778911187,1,1,"Up",2.40977885476415
"GO_NEGATIVE_REGULATION_OF_CELL_ADHESION",1472,0.0007237698530068,0.00300128477089233,1,1,"Up",2.40800749956772
"GO_REGULATION_OF_VESICLE_FUSION",1473,0.000730208033077933,0.00301773177651165,1,1,"Up",2.4057419677826
