"","Rank","p.value","p.adj","avg.logfc","avg.logfc.dir","direction","significance"
"GO_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT",406,9.66346461612502e-08,1.33574786762792e-06,1,1,"Up",6.80244874333781
"GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM",407,9.96678577792335e-08,1.37428997016476e-06,1,1,"Up",6.78814286245185
"GO_RESPONSE_TO_IONIZING_RADIATION",408,1.0357407975515e-07,1.42002041046801e-06,1,1,"Up",6.77168040030957
"GO_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",409,1.03743472610813e-07,1.42002041046801e-06,1,1,"Up",6.77168040030957
"GO_MICROTUBULE_ASSOCIATED_COMPLEX",410,1.0357407975515e-07,1.42002041046801e-06,1,1,"Up",6.77168040030957
"GO_DNA_TEMPLATED_TRANSCRIPTION_INITIATION",411,1.0463733167888e-07,1.42877057270529e-06,1,1,"Up",6.76859094328435
"GO_CELL_CORTEX",412,1.1742946328803e-07,1.59954890284569e-06,1,1,"Up",6.71180806908681
"GO_REGULATION_OF_MRNA_3_END_PROCESSING",413,1.36194596221199e-07,1.85066361741736e-06,1,1,"Up",6.63847156327142
"GO_CYTOSOLIC_PART",414,1.40026931555116e-07,1.89814284996934e-06,1,1,"Up",6.62573186429744
"GO_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS",415,1.42546112808769e-07,1.9230018872183e-06,1,1,"Up",6.61918818182427
"GO_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS",416,1.42515987362006e-07,1.9230018872183e-06,1,1,"Up",6.61918818182427
"GO_LIPID_BIOSYNTHETIC_PROCESS",417,1.45583800001718e-07,1.95927166812864e-06,1,1,"Up",6.60979101995942
"GO_METHYLATION",418,1.57471105171935e-07,2.11418144072942e-06,1,1,"Up",6.57152168981143
"GO_ENZYME_REGULATOR_ACTIVITY",419,1.60613776434084e-07,2.15122795548468e-06,1,1,"Up",6.56278548454505
"GO_RAS_PROTEIN_SIGNAL_TRANSDUCTION",420,1.62257195129641e-07,2.16806518825606e-06,1,1,"Up",6.55886458686351
"GO_CHROMOSOME_TELOMERIC_REGION",421,1.74048269307784e-07,2.32009236901492e-06,1,1,"Up",6.52478105408088
"GO_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS",422,1.76806034078875e-07,2.35126887026219e-06,1,1,"Up",6.51806806958596
"GO_NIK_NF_KAPPAB_SIGNALING",423,1.80209127703179e-07,2.39085963279016e-06,1,1,"Up",6.50967045551129
"GO_MRNA_3_UTR_BINDING",424,1.86396610354122e-07,2.46711739930975e-06,1,1,"Up",6.49388018490828
"GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE",425,1.94656391546595e-07,2.57038039849291e-06,1,1,"Up",6.47325888775422
"GO_REGULATION_OF_CELL_PROJECTION_ASSEMBLY",426,1.98947376139121e-07,2.61473694354274e-06,1,1,"Up",6.4646542024823
"GO_MACROMOLECULE_METHYLATION",427,1.98810548575199e-07,2.61473694354274e-06,1,1,"Up",6.4646542024823
"GO_REGULATION_OF_HYDROLASE_ACTIVITY",428,2.0740258942856e-07,2.71949376605859e-06,1,1,"Up",6.44489853824111
"GO_PROTEIN_ACYLATION",429,2.10484981572771e-07,2.75347719484007e-06,1,1,"Up",6.43865292759882
"GO_COATED_MEMBRANE",430,2.24933279345439e-07,2.9356408457828e-06,1,1,"Up",6.40643552398593
"GO_REGULATION_OF_CELL_CYCLE_ARREST",431,2.34517846521984e-07,3.05362912919113e-06,1,1,"Up",6.38661813394885
"GO_REGULATION_OF_CELLULAR_LOCALIZATION",432,2.4491860152562e-07,3.18167405500412e-06,1,1,"Up",6.36595999804407
"GO_GENE_SILENCING",433,2.48110458105574e-07,3.21569489812582e-06,1,1,"Up",6.36061099258088
"GO_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR",434,2.63240384377561e-07,3.39610353362499e-06,1,1,"Up",6.3331591939238
"GO_TRANSCRIPTIONAL_REPRESSOR_COMPLEX",435,2.63240384377561e-07,3.39610353362499e-06,1,1,"Up",6.3331591939238
"GO_POLY_PURINE_TRACT_BINDING",436,2.6950703849055e-07,3.46897591745175e-06,1,1,"Up",6.32248195417349
"GO_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS",437,2.72250108141627e-07,3.4962645466609e-06,1,1,"Up",6.31854125664593
"GO_SPINDLE_MICROTUBULE",438,2.7748354305008e-07,3.55533708583801e-06,1,1,"Up",6.31011502678298
"GO_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE",439,2.81857070135476e-07,3.6031477849665e-06,1,1,"Up",6.30339709307299
"GO_ENZYME_ACTIVATOR_ACTIVITY",440,2.85621279013697e-07,3.64296958596561e-06,1,1,"Up",6.29786938398425
"GO_REGULATION_OF_CELL_CYCLE_CHECKPOINT",441,2.96273884770681e-07,3.7702699349956e-06,1,1,"Up",6.28059551867371
"GO_GLYCEROLIPID_BIOSYNTHETIC_PROCESS",442,3.04322845480808e-07,3.86393621909116e-06,1,1,"Up",6.26825406052038
"GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER",443,3.06634690402537e-07,3.88450086351928e-06,1,1,"Up",6.26558453924152
"GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",444,3.10658723628203e-07,3.9266143175709e-06,1,1,"Up",6.26016156798707
"GO_CENTRIOLE",445,3.27375256411413e-07,4.12860660445135e-06,1,1,"Up",6.23493410038675
"GO_NUCLEOCYTOPLASMIC_TRANSPORTER_ACTIVITY",446,3.28747103021718e-07,4.13661152950198e-06,1,1,"Up",6.23395994472414
"GO_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY",447,3.35453700654353e-07,4.21155742298038e-06,1,1,"Up",6.2249298240738
"GO_CELLULAR_COMPONENT_MORPHOGENESIS",448,3.5496457055187e-07,4.44656511146673e-06,1,1,"Up",6.19762179823771
"GO_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST",449,3.69147464920981e-07,4.61393223415712e-06,1,1,"Up",6.17903978393239
"GO_CENTROSOME_DUPLICATION",450,3.73212912130326e-07,4.65437969527865e-06,1,1,"Up",6.17465024753006
"GO_REGULATION_OF_PROTEIN_STABILITY",451,3.75788794314172e-07,4.67611244720872e-06,1,1,"Up",6.17230744205614
"GO_REGULATION_OF_WNT_SIGNALING_PATHWAY",452,3.88079785219202e-07,4.81837113860656e-06,1,1,"Up",6.15723563806185
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN",453,3.94700403634656e-07,4.88975422780947e-06,1,1,"Up",6.14983970344561
"GO_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY",454,4.28460150354066e-07,5.29629595547802e-06,1,1,"Up",6.10967400244409
"GO_PHOSPHATASE_BINDING",455,4.3071230327505e-07,5.31243394720787e-06,1,1,"Up",6.10814393101904
"GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_EXONUCLEOLYTIC",456,4.37137153074857e-07,5.37985461196513e-06,1,1,"Up",6.10180153451885
"GO_MIDBODY",457,4.42936905103927e-07,5.43930396377076e-06,1,1,"Up",6.09627461320228
"GO_DEPHOSPHORYLATION",458,4.49652391167175e-07,5.50971445246766e-06,1,1,"Up",6.08980626437563
"GO_MOLECULAR_FUNCTION_REGULATOR",459,4.60709417853996e-07,5.63290033332598e-06,1,1,"Up",6.07868595718727
"GO_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER",460,4.67674894095592e-07,5.70563370796622e-06,1,1,"Up",6.0722337536297
"GO_RNA_POLYMERASE_II_REPRESSING_TRANSCRIPTION_FACTOR_BINDING",461,4.74612217170337e-07,5.77770881292826e-06,1,1,"Up",6.06592057698848
"GO_DNA_POLYMERASE_ACTIVITY",462,4.84598395456267e-07,5.886506916235e-06,1,1,"Up",6.0565383993858
"GO_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY",463,4.92371473070961e-07,5.96801016603506e-06,1,1,"Up",6.04962290591621
"GO_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY",464,5.03612013982156e-07,6.09110047945659e-06,1,1,"Up",6.03935577843576
"GO_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING",465,5.15696068120224e-07,6.22384157911977e-06,1,1,"Up",6.02851363541336
"GO_PROTEIN_K48_LINKED_UBIQUITINATION",466,5.27970260546303e-07,6.35830279439024e-06,1,1,"Up",6.01776423662248
"GO_RIBOSOMAL_SUBUNIT",467,5.431834175356e-07,6.52750607967835e-06,1,1,"Up",6.00455592393466
"GO_CYTOSOLIC_TRANSPORT",468,5.53862356481209e-07,6.6416144114798e-06,1,1,"Up",5.99584033522442
"GO_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT",469,5.58603355100577e-07,6.67565660901702e-06,1,1,"Up",5.99326917838834
"GO_NEGATIVE_REGULATION_OF_CELL_COMMUNICATION",470,5.5908029334248e-07,6.67565660901702e-06,1,1,"Up",5.99326917838834
"GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER",471,5.67352898966789e-07,6.74641967621921e-06,1,1,"Up",5.98796624412588
"GO_PHOSPHATASE_ACTIVITY",472,5.67410920736897e-07,6.74641967621921e-06,1,1,"Up",5.98796624412588
"GO_LOCALIZATION_WITHIN_MEMBRANE",473,5.88000227543064e-07,6.97644244602891e-06,1,1,"Up",5.97110490431082
"GO_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_BINDING",474,6.05234945078812e-07,7.16577745101749e-06,1,1,"Up",5.95763809991043
"GO_PROTEIN_EXPORT_FROM_NUCLEUS",475,6.11257367994061e-07,7.22184494564773e-06,1,1,"Up",5.95371842913643
"GO_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS",476,6.32353722488848e-07,7.43976748555014e-06,1,1,"Up",5.93876717321894
"GO_RUFFLE",477,6.32353722488848e-07,7.43976748555014e-06,1,1,"Up",5.93876717321894
"GO_PLASMA_MEMBRANE_ORGANIZATION",478,6.66757134440572e-07,7.82811932736504e-06,1,1,"Up",5.91317746125153
"GO_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING",479,7.25682774283717e-07,8.50215392334075e-06,1,1,"Up",5.87163800389617
"GO_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY",480,7.91399385171227e-07,9.25277781162693e-06,1,1,"Up",5.82908917683456
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I",481,8.65400699415275e-07,1.0076642086943e-05,1,1,"Up",5.78619233496478
"GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION",482,8.65456430133025e-07,1.0076642086943e-05,1,1,"Up",5.78619233496478
"GO_RNA_MODIFICATION",483,9.26539321194129e-07,1.07445689690934e-05,1,1,"Up",5.75391503116985
"GO_ERAD_PATHWAY",484,9.26652063621024e-07,1.07445689690934e-05,1,1,"Up",5.75391503116985
"GO_MATURATION_OF_5_8S_RRNA",485,9.97621267728091e-07,1.15436093907011e-05,1,1,"Up",5.71784009164299
"GO_CYTOSOLIC_RIBOSOME",486,1.0139328408238e-06,1.17082121454797e-05,1,1,"Up",5.71071955629657
"GO_NUCLEAR_CHROMATIN",487,1.02033441814641e-06,1.17579399479213e-05,1,1,"Up",5.70858806624607
"GO_PERICENTRIOLAR_MATERIAL",488,1.07408372207321e-06,1.23519628038419e-05,1,1,"Up",5.68380124293446
"GO_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION",489,1.11320083255643e-06,1.27756300047172e-05,1,1,"Up",5.66684067502589
"GO_MICROBODY_MEMBRANE",490,1.1229200222586e-06,1.28608717651331e-05,1,1,"Up",5.66349625726686
"GO_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY",491,1.1733946406632e-06,1.34115900680283e-05,1,1,"Up",5.64240911950203
"GO_PROTEIN_DEPHOSPHORYLATION",492,1.18535008094201e-06,1.35207005167613e-05,1,1,"Up",5.63833418436989
"GO_POSITIVE_REGULATION_OF_CHROMATIN_MODIFICATION",493,1.1911639048949e-06,1.35594560532864e-05,1,1,"Up",5.63689469602626
"GO_COFACTOR_BINDING",494,1.21377858672111e-06,1.37889178718196e-05,1,1,"Up",5.62845524131951
"GO_TRANSITION_METAL_ION_BINDING",495,1.28538028369851e-06,1.45728366709415e-05,1,1,"Up",5.6006469764599
"GO_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",496,1.34504231424145e-06,1.52185029587157e-05,1,1,"Up",5.57884422197803
"GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION",497,1.34785606440883e-06,1.52196543932844e-05,1,1,"Up",5.57880617272111
"GO_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION",498,1.36872235428273e-06,1.54242366510737e-05,1,1,"Up",5.57209102171141
"GO_SNRNA_METABOLIC_PROCESS",499,1.39252823975757e-06,1.56610590812013e-05,1,1,"Up",5.5644279744193
"GO_PROTEIN_ACETYLATION",500,1.39868534995331e-06,1.56988443678759e-05,1,1,"Up",5.56321605571516
"GO_VESICLE_LOCALIZATION",501,1.42494461435764e-06,1.59616550414672e-05,1,1,"Up",5.55486655537031
"GO_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS",502,1.46218088439129e-06,1.63461337115615e-05,1,1,"Up",5.54289609665315
"GO_PROTEIN_DEACETYLASE_ACTIVITY",503,1.50295179043128e-06,1.67685197771378e-05,1,1,"Up",5.53006575576183
"GO_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME",504,1.52880166727375e-06,1.70230852316276e-05,1,1,"Up",5.52248828730573
"GO_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT",505,1.54351965344119e-06,1.71529352378455e-05,1,1,"Up",5.51866666426327
"GO_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS",506,1.60413609553803e-06,1.77913276050582e-05,1,1,"Up",5.50028920797648
"GO_IN_UTERO_EMBRYONIC_DEVELOPMENT",507,1.67884257720533e-06,1.85831647796377e-05,1,1,"Up",5.47838977674044
"GO_STRUCTURAL_CONSTITUENT_OF_RIBOSOME",508,1.75612313345428e-06,1.94003209152468e-05,1,1,"Up",5.45674752136778
"GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION",509,1.84240750723952e-06,2.03135381741221e-05,1,1,"Up",5.43361442016197
"GO_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER",510,1.85530381434229e-06,2.04156176589979e-05,1,1,"Up",5.43109349911755
"GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY",511,1.86012900669081e-06,2.04286575059663e-05,1,1,"Up",5.43077237968366
"GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",512,1.92059860700862e-06,2.10515612940085e-05,1,1,"Up",5.41566678402477
"GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION",513,1.92710009485498e-06,2.10816486010257e-05,1,1,"Up",5.41494851999453
"GO_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS",514,1.99119672691776e-06,2.17404592051799e-05,1,1,"Up",5.39947275656854
"GO_REGULATION_OF_CELL_DEATH",515,1.99824076068226e-06,2.17750041727162e-05,1,1,"Up",5.39867427197494
"GO_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX",516,2.09063087017376e-06,2.27376365182464e-05,1,1,"Up",5.37691872119926
"GO_REGULATION_OF_BINDING",517,2.09790916356649e-06,2.27726619457159e-05,1,1,"Up",5.37614461754103
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION",518,2.11498170509087e-06,2.29136627972393e-05,1,1,"Up",5.37304032840288
"GO_RESPONSE_TO_ABIOTIC_STIMULUS",519,2.13949588353185e-06,2.31345874727953e-05,1,1,"Up",5.36821463530001
"GO_VESICLE_ORGANIZATION",520,2.16020622937828e-06,2.33136103062902e-05,1,1,"Up",5.36433789255448
"GO_ENDODEOXYRIBONUCLEASE_ACTIVITY",521,2.22319988363586e-06,2.39015282508897e-05,1,1,"Up",5.35181273584686
"GO_3_5_EXONUCLEASE_ACTIVITY",522,2.22319988363586e-06,2.39015282508897e-05,1,1,"Up",5.35181273584686
"GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS",523,2.26319087160454e-06,2.42849467905252e-05,1,1,"Up",5.34380919086384
"GO_TELOMERE_MAINTENANCE_VIA_RECOMBINATION",524,2.27006817446141e-06,2.43122568608348e-05,1,1,"Up",5.34324394569739
"GO_NPBAF_COMPLEX",525,2.28631140520869e-06,2.44395802019641e-05,1,1,"Up",5.34061704714018
"GO_SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION",526,2.47319533502899e-06,2.63870194300051e-05,1,1,"Up",5.30205937632292
"GO_COFACTOR_BIOSYNTHETIC_PROCESS",527,2.48390749009626e-06,2.64510224562054e-05,1,1,"Up",5.30084100608992
"GO_CYTOPLASMIC_TRANSLATION",528,2.53866173439368e-06,2.69318897040025e-05,1,1,"Up",5.29178034353217
"GO_SPINDLE_LOCALIZATION",529,2.53470051904597e-06,2.69318897040025e-05,1,1,"Up",5.29178034353217
"GO_PRE_MRNA_BINDING",530,2.61895471164285e-06,2.77312713995089e-05,1,1,"Up",5.27707024128082
"GO_REPRESSING_TRANSCRIPTION_FACTOR_BINDING",531,2.84922401288288e-06,3.01127027500917e-05,1,1,"Up",5.23563682265429
"GO_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSPORT",532,2.95621693212345e-06,3.11847545546556e-05,1,1,"Up",5.21804370237392
"GO_COENZYME_BINDING",533,3.15749906201315e-06,3.32455623565062e-05,1,1,"Up",5.18586113683959
"GO_REGULATION_OF_PROTEIN_BINDING",534,3.77249311505994e-06,3.95723950686287e-05,1,1,"Up",5.09824793149399
"GO_HORMONE_RECEPTOR_BINDING",535,3.77249311505994e-06,3.95723950686287e-05,1,1,"Up",5.09824793149399
"GO_STRUCTURE_SPECIFIC_DNA_BINDING",536,3.83589751093513e-06,4.01624194615074e-05,1,1,"Up",5.09080480878553
"GO_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION",537,3.8601975998045e-06,4.03415808754243e-05,1,1,"Up",5.08856632985958
"GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY",538,4.02535912967798e-06,4.19894338954513e-05,1,1,"Up",5.06843194896937
"GO_REGULATION_OF_TOR_SIGNALING",539,4.15692038730589e-06,4.32011800251124e-05,1,1,"Up",5.05412409634395
"GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION",540,4.15692038730589e-06,4.32011800251124e-05,1,1,"Up",5.05412409634395
"GO_POSTTRANSCRIPTIONAL_GENE_SILENCING",541,4.18663602494874e-06,4.33281111444283e-05,1,1,"Up",5.0526486257833
"GO_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",542,4.18663602494874e-06,4.33281111444283e-05,1,1,"Up",5.0526486257833
"GO_ANAPHASE_PROMOTING_COMPLEX",543,4.2000164758676e-06,4.33281111444283e-05,1,1,"Up",5.0526486257833
"GO_POLY_PYRIMIDINE_TRACT_BINDING",544,4.19848248862489e-06,4.33281111444283e-05,1,1,"Up",5.0526486257833
"GO_CORTICAL_CYTOSKELETON_ORGANIZATION",545,4.28066331515812e-06,4.40790505039768e-05,1,1,"Up",5.04400703276493
"GO_NUCLEAR_REPLICATION_FORK",546,4.29179956000697e-06,4.41127822907676e-05,1,1,"Up",5.04362232028664
"GO_UNFOLDED_PROTEIN_BINDING",547,4.38293129746488e-06,4.49671123242649e-05,1,1,"Up",5.03397549154127
"GO_CELL_PART_MORPHOGENESIS",548,4.5263853604538e-06,4.6354150808151e-05,1,1,"Up",5.01869718308282
"GO_SUPRAMOLECULAR_FIBER",549,4.70060176899733e-06,4.80505958608616e-05,1,1,"Up",5.00062053124357
"GO_REGULATION_OF_CYTOPLASMIC_TRANSPORT",550,4.75503250701823e-06,4.85186225988842e-05,1,1,"Up",4.99574568837168
"GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM",551,4.80161189140668e-06,4.89049835473218e-05,1,1,"Up",4.99175675692425
"GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS",552,4.93226961473823e-06,5.0144741083172e-05,1,1,"Up",4.97916659143614
"GO_SINGLE_ORGANISM_MEMBRANE_BUDDING",553,5.06675272888976e-06,5.14188360118071e-05,1,1,"Up",4.96654797162696
"GO_NEGATIVE_REGULATION_OF_RNA_SPLICING",554,5.41567185089139e-06,5.48605603379106e-05,1,1,"Up",4.93396398936189
"GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS",555,5.50377298594865e-06,5.56525657606195e-05,1,1,"Up",4.92675545455411
"GO_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING",556,5.77351840352929e-06,5.82751533823856e-05,1,1,"Up",4.9035973714824
"GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS",557,5.81649335906649e-06,5.86035201635209e-05,1,1,"Up",4.90077151333279
"GO_ORGANIC_ACID_METABOLIC_PROCESS",558,5.86778771597621e-06,5.90143811148002e-05,1,1,"Up",4.89725794437508
"GO_DEOXYRIBONUCLEASE_ACTIVITY",559,5.90030705772091e-06,5.92352830195524e-05,1,1,"Up",4.89537895067766
"GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS",560,6.29928535961191e-06,6.31278382823965e-05,1,1,"Up",4.86337113215863
"GO_HISTONE_H3_ACETYLATION",561,6.31277678111311e-06,6.3150273254201e-05,1,1,"Up",4.86319243290954
"GO_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY",562,6.34290720594608e-06,6.3338781565426e-05,1,1,"Up",4.86169342767174
"GO_LIPID_METABOLIC_PROCESS",563,6.63937326868635e-06,6.61814614278292e-05,1,1,"Up",4.83961412646049
"GO_PHOSPHOLIPID_METABOLIC_PROCESS",564,6.84957510869191e-06,6.80677108117292e-05,1,1,"Up",4.82548089899806
"GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",565,6.85286112056789e-06,6.80677108117292e-05,1,1,"Up",4.82548089899806
"GO_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",566,6.94394547441321e-06,6.8729139334051e-05,1,1,"Up",4.82061754951829
"GO_CYTOPLASMIC_STRESS_GRANULE",567,6.94394547441321e-06,6.8729139334051e-05,1,1,"Up",4.82061754951829
"GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I_BIOGENESIS",568,7.08950600574927e-06,6.94350919795199e-05,1,1,"Up",4.81547819001883
"GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I_ASSEMBLY",569,7.08950600574927e-06,6.94350919795199e-05,1,1,"Up",4.81547819001883
"GO_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY",570,7.08950600574927e-06,6.94350919795199e-05,1,1,"Up",4.81547819001883
"GO_RECIPROCAL_DNA_RECOMBINATION",571,7.08158245217566e-06,6.94350919795199e-05,1,1,"Up",4.81547819001883
"GO_RECIPROCAL_MEIOTIC_RECOMBINATION",572,7.08158245217566e-06,6.94350919795199e-05,1,1,"Up",4.81547819001883
"GO_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS",573,7.08950600574927e-06,6.94350919795199e-05,1,1,"Up",4.81547819001883
"GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL",574,7.19927070506383e-06,7.0387294767976e-05,1,1,"Up",4.8086282822317
"GO_NAD_BINDING",575,7.96888419352785e-06,7.77763097288318e-05,1,1,"Up",4.75842516146332
"GO_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",576,7.98469249495556e-06,7.77953025723795e-05,1,1,"Up",4.75830236526722
"GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES",577,8.01642460620657e-06,7.79691072617526e-05,1,1,"Up",4.75718004007981
"GO_REGULATION_OF_CHROMATIN_ORGANIZATION",578,8.12516266987693e-06,7.88899877220576e-05,1,1,"Up",4.751274986862
"GO_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY",579,8.15809754975878e-06,7.90729593251231e-05,1,1,"Up",4.7501099117284
"GO_DNA_POLYMERASE_COMPLEX",580,8.23765798684685e-06,7.94325371515198e-05,1,1,"Up",4.74782812739238
"GO_MISMATCH_REPAIR_COMPLEX",581,8.23765798684685e-06,7.94325371515198e-05,1,1,"Up",4.74782812739238
"GO_POLY_A_BINDING",582,8.23765798684685e-06,7.94325371515198e-05,1,1,"Up",4.74782812739238
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS",583,8.48227354153167e-06,8.16509761836634e-05,1,1,"Up",4.73397495823314
"GO_REGULATION_OF_MITOCHONDRION_ORGANIZATION",584,8.86477058875284e-06,8.50997226917086e-05,1,1,"Up",4.71316933073645
"GO_BAF_TYPE_COMPLEX",585,8.88603661748775e-06,8.50997226917086e-05,1,1,"Up",4.71316933073645
"GO_PROTEASOME_ACCESSORY_COMPLEX",586,8.88603661748775e-06,8.50997226917086e-05,1,1,"Up",4.71316933073645
"GO_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS",587,9.0485369760518e-06,8.63612066489842e-05,1,1,"Up",4.7057690249052
"GO_TRANSCRIPTION_FACTOR_ACTIVITY_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_BINDING",588,9.03648734414647e-06,8.63612066489842e-05,1,1,"Up",4.7057690249052
"GO_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE",589,9.09616480804002e-06,8.64980986114339e-05,1,1,"Up",4.70497247947485
"GO_RESPONSE_TO_LIGHT_STIMULUS",590,9.1091190804272e-06,8.64980986114339e-05,1,1,"Up",4.70497247947485
"GO_TRNA_MODIFICATION",591,9.09616480804002e-06,8.64980986114339e-05,1,1,"Up",4.70497247947485
"GO_INTRACELLULAR_VESICLE",592,9.31582946665969e-06,8.83115455521861e-05,1,1,"Up",4.69453777106272
"GO_HETEROCHROMATIN",593,9.68064900492053e-06,9.16151808020472e-05,1,1,"Up",4.67606761786388
"GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS",594,9.80004998384661e-06,9.22783230022603e-05,1,1,"Up",4.67244045184458
"GO_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI",595,9.79245798293762e-06,9.22783230022603e-05,1,1,"Up",4.67244045184458
"GO_RIBOSOME_BINDING",596,9.78484276145723e-06,9.22783230022603e-05,1,1,"Up",4.67244045184458
"GO_POSITIVE_REGULATION_OF_CELL_COMMUNICATION",597,1.02075227465576e-05,9.59541334232516e-05,1,1,"Up",4.65279603764284
"GO_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE",598,1.02822734184804e-05,9.64951813118925e-05,1,1,"Up",4.64996825675284
"GO_MRNA_SPLICE_SITE_SELECTION",599,1.05902327305388e-05,9.90539768063062e-05,1,1,"Up",4.63680602028418
