"","Rank","p.value","p.adj","avg.logfc","avg.logfc.dir","direction","significance"
"GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY",419,0.00167841867933648,0.0170205273711234,1,1,"Up",11.1409363929084
"GO_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION",420,0.00170505557889104,0.0172494789397811,1,1,"Up",11.1043905953847
"GO_RESPONSE_TO_NITROGEN_COMPOUND",421,0.0017446012656549,0.0175243753611528,1,1,"Up",11.061146497036
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS",422,0.00174433042617733,0.0175243753611528,1,1,"Up",11.061146497036
"GO_ENDOPLASMIC_RETICULUM_PART",423,0.00174400556939968,0.0175243753611528,1,1,"Up",11.061146497036
"GO_REGULATION_OF_PROTEIN_BINDING",424,0.00175943690113093,0.0175489375420313,1,1,"Up",11.0573156770042
"GO_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT",425,0.00175623795159054,0.0175489375420313,1,1,"Up",11.0573156770042
"GO_GOLGI_CISTERNA",426,0.00175754592792013,0.0175489375420313,1,1,"Up",11.0573156770042
"GO_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT",427,0.00176370480872017,0.0175503085064449,1,1,"Up",11.0571020137013
"GO_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS",428,0.0017847019691209,0.0177177538943802,1,1,"Up",11.0311305518155
"GO_VESICLE_MEMBRANE",429,0.00179323599320001,0.0177196738025741,1,1,"Up",11.0308341916589
"GO_NUCLEAR_TRANSCRIPTIONAL_REPRESSOR_COMPLEX",430,0.00179251552549725,0.0177196738025741,1,1,"Up",11.0308341916589
"GO_DOUBLE_STRANDED_RNA_BINDING",431,0.00181304718534777,0.01787386888757,1,1,"Up",11.007136634769
"GO_LIPOSACCHARIDE_METABOLIC_PROCESS",432,0.0018226968662635,0.0179274050573,1,1,"Up",10.9989566841412
"GO_PLASMA_MEMBRANE_ORGANIZATION",433,0.00186325632770167,0.018284009552897,1,1,"Up",10.9450854523446
"GO_ACTIN_CYTOSKELETON_REORGANIZATION",434,0.00186786750400604,0.0182870254021236,1,1,"Up",10.9446343512104
"GO_GOLGI_CISTERNA_MEMBRANE",435,0.00192220869107581,0.0187327172669292,1,1,"Up",10.8787740308451
"GO_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING",436,0.00192220869107581,0.0187327172669292,1,1,"Up",10.8787740308451
"GO_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS",437,0.00196203759985716,0.0190771115830505,1,1,"Up",10.8289470218652
"GO_INSULIN_SECRETION",438,0.00199637848924475,0.0193225790451046,1,1,"Up",10.7939787905906
"GO_PEPTIDASE_ACTIVATOR_ACTIVITY",439,0.00199637848924475,0.0193225790451046,1,1,"Up",10.7939787905906
"GO_MEMBRANE_BIOGENESIS",440,0.00202488849631789,0.0194655004996713,1,1,"Up",10.7738228690709
"GO_CARBOHYDRATE_METABOLIC_PROCESS",441,0.0020162487245472,0.0194655004996713,1,1,"Up",10.7738228690709
"GO_TELOMERIC_DNA_BINDING",442,0.00202488849631789,0.0194655004996713,1,1,"Up",10.7738228690709
"GO_REGULATION_OF_CELL_DEVELOPMENT",443,0.00205141456443487,0.0196759830345006,1,1,"Up",10.7444068083981
"GO_RAS_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY",444,0.00206845974977561,0.0197947871099021,1,1,"Up",10.7279419275114
"GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT",445,0.00209128141829842,0.0199234411353139,1,1,"Up",10.7102230349736
"GO_UDP_GLYCOSYLTRANSFERASE_ACTIVITY",446,0.00208863608194577,0.0199234411353139,1,1,"Up",10.7102230349736
"GO_PROTEIN_N_LINKED_GLYCOSYLATION",447,0.00216156097235355,0.0203646841940803,1,1,"Up",10.6503102185282
"GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY",448,0.00215858844430079,0.0203646841940803,1,1,"Up",10.6503102185282
"GO_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT",449,0.00214551398982496,0.0203646841940803,1,1,"Up",10.6503102185282
"GO_TRANSPORT_VESICLE",450,0.00215693329992819,0.0203646841940803,1,1,"Up",10.6503102185282
"GO_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS",451,0.002149584199727,0.0203646841940803,1,1,"Up",10.6503102185282
"GO_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY",452,0.00216910564900756,0.0203905528819317,1,1,"Up",10.6468381157032
"GO_GUANOSINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",453,0.00225544676509661,0.021108795825761,1,1,"Up",10.5521544639463
"GO_GLUCOSYLTRANSFERASE_ACTIVITY",454,0.00225544676509661,0.021108795825761,1,1,"Up",10.5521544639463
"GO_PHOSPHOLIPID_METABOLIC_PROCESS",455,0.00226425597305038,0.0211446673175628,1,1,"Up",10.5475105006801
"GO_VESICLE_CYTOSKELETAL_TRAFFICKING",456,0.0023769115587006,0.0220513039583381,1,1,"Up",10.4326805039938
"GO_REGULATION_OF_CYTOPLASMIC_TRANSPORT",457,0.00236980711190593,0.0220513039583381,1,1,"Up",10.4326805039938
"GO_CYTOSKELETON_DEPENDENT_CYTOKINESIS",458,0.0023769115587006,0.0220513039583381,1,1,"Up",10.4326805039938
"GO_MULTICELLULAR_ORGANISM_GROWTH",459,0.00242471936277214,0.0224458225978624,1,1,"Up",10.3841797507662
"GO_MEMBRANE_LIPID_METABOLIC_PROCESS",460,0.00244809546881067,0.0225150598419405,1,1,"Up",10.3757559743174
"GO_CHROMATIN_REMODELING",461,0.002442140716084,0.0225150598419405,1,1,"Up",10.3757559743174
"GO_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS",462,0.00244809546881067,0.0225150598419405,1,1,"Up",10.3757559743174
"GO_POSITIVE_REGULATION_OF_KINASE_ACTIVITY",463,0.00246736367087201,0.0226009454297731,1,1,"Up",10.3653425942004
"GO_OXIDATION_REDUCTION_PROCESS",464,0.00246807217684507,0.0226009454297731,1,1,"Up",10.3653425942004
"GO_RESPONSE_TO_PEPTIDE",465,0.00248605728415529,0.0226273861014563,1,1,"Up",10.3621447042861
"GO_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS",466,0.00249758627479007,0.0226273861014563,1,1,"Up",10.3621447042861
"GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE",467,0.00249758627479007,0.0226273861014563,1,1,"Up",10.3621447042861
"GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS",468,0.00249210387021775,0.0226273861014563,1,1,"Up",10.3621447042861
"GO_RAN_GTPASE_BINDING",469,0.00247713805390924,0.0226273861014563,1,1,"Up",10.3621447042861
"GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY",470,0.00260999066014251,0.0235954262020117,1,1,"Up",10.2475664944318
"GO_REGULATION_OF_TELOMERE_MAINTENANCE",471,0.00264377216055629,0.0237492344824602,1,1,"Up",10.229795498002
"GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",472,0.00263421304173846,0.0237492344824602,1,1,"Up",10.229795498002
"GO_PEPTIDE_N_ACETYLTRANSFERASE_ACTIVITY",473,0.00264377216055629,0.0237492344824602,1,1,"Up",10.229795498002
"GO_CELL_JUNCTION_ASSEMBLY",474,0.00265205582268984,0.0237733864780783,1,1,"Up",10.2270154376946
"GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY",475,0.00269718725697338,0.0240160440223784,1,1,"Up",10.1992395966079
"GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS",476,0.00269718725697338,0.0240160440223784,1,1,"Up",10.1992395966079
"GO_COATED_MEMBRANE",477,0.00270173430046996,0.0240160440223784,1,1,"Up",10.1992395966079
"GO_N_ACETYLTRANSFERASE_ACTIVITY",478,0.00270173430046996,0.0240160440223784,1,1,"Up",10.1992395966079
"GO_DEVELOPMENTAL_CELL_GROWTH",479,0.00271339785643516,0.0240693684592756,1,1,"Up",10.1931734255384
"GO_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSPORT",480,0.00273958189600031,0.0242510072418861,1,1,"Up",10.1726106436468
"GO_REGULATION_OF_PROTEOLYSIS",481,0.00279215099186538,0.0246649679094303,1,1,"Up",10.1263171162034
"GO_PEPTIDE_SECRETION",482,0.00281531972646296,0.0247666532458408,1,1,"Up",10.115064444932
"GO_CIS_GOLGI_NETWORK",483,0.00281198803156105,0.0247666532458408,1,1,"Up",10.115064444932
"GO_DNA_BIOSYNTHETIC_PROCESS",484,0.00284569256246431,0.0249751418392134,1,1,"Up",10.0921365104672
"GO_ZINC_ION_BINDING",485,0.00285077519228489,0.0249751418392134,1,1,"Up",10.0921365104672
"GO_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT",486,0.00289544293630112,0.0253142737373322,1,1,"Up",10.0552472304714
"GO_CELL_PROLIFERATION",487,0.00292913372099326,0.0255562406170438,1,1,"Up",10.0292279900675
"GO_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",488,0.00295984613793889,0.0257712832788982,1,1,"Up",10.0063099012755
"GO_MULTI_ORGANISM_TRANSPORT",489,0.00298056708502152,0.0258457745801152,1,1,"Up",9.99841559159585
"GO_MULTI_ORGANISM_LOCALIZATION",490,0.00298056708502152,0.0258457745801152,1,1,"Up",9.99841559159585
"GO_CELL_SUBSTRATE_ADHESION",491,0.00298944251325891,0.0258494651964853,1,1,"Up",9.99802506564928
"GO_CENTROSOME_DUPLICATION",492,0.00300321235560287,0.0258494651964853,1,1,"Up",9.99802506564928
"GO_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION",493,0.00299377084499832,0.0258494651964853,1,1,"Up",9.99802506564928
"GO_SYNAPSE",494,0.0030053273257387,0.0258494651964853,1,1,"Up",9.99802506564928
"GO_CELLULAR_PROTEIN_COMPLEX_ASSEMBLY",495,0.00302223078667646,0.0259320541764918,1,1,"Up",9.98930039132199
"GO_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS",496,0.00303323862690431,0.0259320541764918,1,1,"Up",9.98930039132199
"GO_LYSINE_ACETYLATED_HISTONE_BINDING",497,0.00303323862690431,0.0259320541764918,1,1,"Up",9.98930039132199
"GO_REGULATION_OF_BINDING",498,0.00304459444123915,0.0259768710458336,1,1,"Up",9.98457757418801
"GO_RIBOSOME_BIOGENESIS",499,0.0030932608618314,0.0263331021780703,1,1,"Up",9.94732505641764
"GO_RAB_GTPASE_BINDING",500,0.00309874113651097,0.0263331021780703,1,1,"Up",9.94732505641764
"GO_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION",501,0.0031329462083889,0.0265706356076735,1,1,"Up",9.92276423746181
"GO_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",502,0.00320490598177805,0.0270191379297121,1,1,"Up",9.87698226946561
"GO_MONOSACCHARIDE_CATABOLIC_PROCESS",503,0.00320490598177805,0.0270191379297121,1,1,"Up",9.87698226946561
"GO_MYOSIN_BINDING",504,0.00320490598177805,0.0270191379297121,1,1,"Up",9.87698226946561
"GO_REGULATION_OF_CELL_DIVISION",505,0.00325344589894882,0.0273740428210565,1,1,"Up",9.84128991186206
"GO_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT",506,0.00330671869585643,0.0276036301349587,1,1,"Up",9.81844625639917
"GO_CELLULAR_RESPONSE_TO_ORGANIC_SUBSTANCE",507,0.00328936359374182,0.0276036301349587,1,1,"Up",9.81844625639917
"GO_DNA_RECOMBINATION",508,0.00330183463151326,0.0276036301349587,1,1,"Up",9.81844625639917
"GO_STRUCTURAL_CONSTITUENT_OF_RIBOSOME",509,0.00330183463151326,0.0276036301349587,1,1,"Up",9.81844625639917
"GO_PROTEIN_HOMOOLIGOMERIZATION",510,0.00331463545967703,0.0276154628787602,1,1,"Up",9.81727406712715
"GO_MITOCHONDRIAL_TRANSPORT",511,0.00332467859054126,0.0276449301980622,1,1,"Up",9.8143571221053
"GO_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING",512,0.00333832533116793,0.0277041881486963,1,1,"Up",9.80850062909045
"GO_PROTEIN_UBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",513,0.00338062239421987,0.0279460399864596,1,1,"Up",9.78472747965765
"GO_AUTOPHAGOSOME",514,0.00337449636466302,0.0279460399864596,1,1,"Up",9.78472747965765
"GO_COENZYME_A_BIOSYNTHETIC_PROCESS",515,0.0034421198404895,0.028344122484961,1,1,"Up",9.74604187709158
"GO_IKAPPAB_KINASE_COMPLEX",516,0.0034421198404895,0.028344122484961,1,1,"Up",9.74604187709158
"GO_SYNAPSE_PART",517,0.00347947333999121,0.028596290564067,1,1,"Up",9.72181631405174
"GO_REGULATION_OF_GLUCOSE_TRANSPORT",518,0.00350072726471208,0.0287154249956789,1,1,"Up",9.71044538218766
"GO_RIBOSOME",519,0.00352384215092776,0.0288493358367863,1,1,"Up",9.6977202776159
"GO_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA_",520,0.00361060507530646,0.0294262388403166,1,1,"Up",9.64356609986579
"GO_CELLULAR_RESPONSE_TO_PEPTIDE",521,0.00361508511994476,0.0294262388403166,1,1,"Up",9.64356609986579
"GO_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",522,0.00361377303685026,0.0294262388403166,1,1,"Up",9.64356609986579
"GO_MEMBRANE_ASSEMBLY",523,0.00362565927979994,0.029455881988279,1,1,"Up",9.6408122360632
"GO_REGULATION_OF_CELL_DIFFERENTIATION",524,0.0036469361321679,0.0295721977587432,1,1,"Up",9.63003314721198
"GO_CELL_CORTEX",525,0.00372651479946259,0.0301599264436506,1,1,"Up",9.5762080915992
"GO_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",526,0.00374637317657781,0.0302630030936865,1,1,"Up",9.56687639774347
"GO_PYRIMIDINE_NUCLEOSIDE_METABOLIC_PROCESS",527,0.00383462886427311,0.0309171499891773,1,1,"Up",9.50838623642457
"GO_HOMEOSTATIC_PROCESS",528,0.00387110194247039,0.0310345512331258,1,1,"Up",9.49801999008742
"GO_POSTTRANSCRIPTIONAL_GENE_SILENCING",529,0.00386638551662736,0.0310345512331258,1,1,"Up",9.49801999008742
"GO_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",530,0.00386638551662736,0.0310345512331258,1,1,"Up",9.49801999008742
"GO_POSTSYNAPSE",531,0.00407667228002034,0.0326210555890893,1,1,"Up",9.36165713142078
"GO_NUCLEOTIDE_PHOSPHORYLATION",532,0.00411219859909292,0.0328434809164395,1,1,"Up",9.34307132731133
"GO_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT",533,0.00416359631602545,0.0329883991530327,1,1,"Up",9.33102959336831
"GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS",534,0.00414204736162495,0.0329883991530327,1,1,"Up",9.33102959336831
"GO_RESPONSE_TO_OXIDATIVE_STRESS",535,0.00416916223703897,0.0329883991530327,1,1,"Up",9.33102959336831
"GO_GLYCOPROTEIN_METABOLIC_PROCESS",536,0.00416916223703897,0.0329883991530327,1,1,"Up",9.33102959336831
"GO_TRANS_GOLGI_NETWORK_MEMBRANE",537,0.00415984404625265,0.0329883991530327,1,1,"Up",9.33102959336831
"GO_RESPONSE_TO_FLUID_SHEAR_STRESS",538,0.00430701385053173,0.0338898182424246,1,1,"Up",9.25729523472196
"GO_PROTEIN_MATURATION",539,0.00429379710718157,0.0338898182424246,1,1,"Up",9.25729523472196
"GO_RESPONSE_TO_PROSTAGLANDIN",540,0.00430701385053173,0.0338898182424246,1,1,"Up",9.25729523472196
"GO_ACTIN_CYTOSKELETON",541,0.00431796880173231,0.0339132152283929,1,1,"Up",9.25540762436873
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS",542,0.00438685051205189,0.0343906417448496,1,1,"Up",9.21717184699381
"GO_RNA_SPLICING",543,0.00440705003106977,0.0344853693959769,1,1,"Up",9.20964850857134
"GO_REGULATION_OF_MITOCHONDRION_ORGANIZATION",544,0.00444402937590841,0.0347108103276376,1,1,"Up",9.19182661965334
"GO_PIGMENT_GRANULE",545,0.00458959203877225,0.0357819753628317,1,1,"Up",9.10869874293412
"GO_GLYCOLIPID_BIOSYNTHETIC_PROCESS",546,0.0046360595805106,0.0359463816744335,1,1,"Up",9.09616069555234
"GO_TERMINATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION",547,0.0046360595805106,0.0359463816744335,1,1,"Up",9.09616069555234
"GO_ACTOMYOSIN",548,0.0046360595805106,0.0359463816744335,1,1,"Up",9.09616069555234
"GO_MEMBRANE_BUDDING",549,0.00465952579179919,0.0359565887806193,1,1,"Up",9.09538416714724
"GO_MRNA_3_END_PROCESSING",550,0.00468815019639046,0.0359565887806193,1,1,"Up",9.09538416714724
"GO_REGULATION_OF_JNK_CASCADE",551,0.00468661493825783,0.0359565887806193,1,1,"Up",9.09538416714724
"GO_SMOOTHENED_SIGNALING_PATHWAY",552,0.00468815019639046,0.0359565887806193,1,1,"Up",9.09538416714724
"GO_GOLGI_STACK",553,0.00465843375091116,0.0359565887806193,1,1,"Up",9.09538416714724
"GO_NUCLEAR_SPECK",554,0.00467376638917385,0.0359565887806193,1,1,"Up",9.09538416714724
"GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK",555,0.00481699353594195,0.036878208169761,1,1,"Up",9.02616323989258
"GO_MICROBODY_PART",556,0.00486428816815746,0.0371733101196062,1,1,"Up",9.00436396971644
"GO_PARANODE_REGION_OF_AXON",557,0.00491117159253675,0.0373970754420943,1,1,"Up",8.98794940986496
"GO_ANNEALING_ACTIVITY",558,0.00491117159253675,0.0373970754420943,1,1,"Up",8.98794940986496
"GO_GLYCEROLIPID_METABOLIC_PROCESS",559,0.00497696873830629,0.0378303044169292,1,1,"Up",8.95644670070262
"GO_SPLICEOSOMAL_COMPLEX_ASSEMBLY",560,0.00499909804974228,0.0379306564524195,1,1,"Up",8.94920096465811
"GO_N_ACYLTRANSFERASE_ACTIVITY",561,0.00500809702226692,0.0379312018674013,1,1,"Up",8.94916163636215
"GO_REGULATION_OF_HOMEOSTATIC_PROCESS",562,0.00504819683900694,0.0381668832187553,1,1,"Up",8.93222003638262
"GO_NEURON_APOPTOTIC_PROCESS",563,0.00510029696512083,0.0384922945023062,1,1,"Up",8.90899948097981
"GO_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS",564,0.00513801515790996,0.0385714247455113,1,1,"Up",8.90338261280479
"GO_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",565,0.00513801515790996,0.0385714247455113,1,1,"Up",8.90338261280479
"GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME",566,0.00513801515790996,0.0385714247455113,1,1,"Up",8.90338261280479
"GO_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT",567,0.00520238793929691,0.0389857960389287,1,1,"Up",8.87415636255374
"GO_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION",568,0.00521741606923387,0.039029579010871,1,1,"Up",8.87108644560966
"GO_CELL_CELL_JUNCTION",569,0.00526192061003391,0.039293322797951,1,1,"Up",8.85266614754759
"GO_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",570,0.00533208728039575,0.0397474365866694,1,1,"Up",8.82123791870581
"GO_CILIARY_PART",571,0.00539737296581762,0.0401636387596481,1,1,"Up",8.79274723714289
"GO_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY",572,0.00544903825679478,0.0402660235706453,1,1,"Up",8.78578384159688
"GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION",573,0.00543917515708599,0.0402660235706453,1,1,"Up",8.78578384159688
"GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS",574,0.00544903825679478,0.0402660235706453,1,1,"Up",8.78578384159688
"GO_SPINDLE_MIDZONE",575,0.00544903825679478,0.0402660235706453,1,1,"Up",8.78578384159688
"GO_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION",576,0.00556688074103451,0.0410654101886382,1,1,"Up",8.73201706827723
"GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT",577,0.00558236975969893,0.0411083000155299,1,1,"Up",8.72916195739102
"GO_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",578,0.00560213704491057,0.0411392378966323,1,1,"Up",8.72710431819758
"GO_GOLGI_ORGANIZATION",579,0.00560593521820431,0.0411392378966323,1,1,"Up",8.72710431819758
"GO_REGULATION_OF_KINASE_ACTIVITY",580,0.00562642320989325,0.0412184003773042,1,1,"Up",8.7218463592867
"GO_NEURON_PROJECTION",581,0.00563956488869811,0.0412435649089127,1,1,"Up",8.72017705031697
"GO_NEUROMUSCULAR_JUNCTION",582,0.00567557338684664,0.0414355864617034,1,1,"Up",8.70747258794991
"GO_COATED_VESICLE_MEMBRANE",583,0.0057379993961321,0.0418194844496832,1,1,"Up",8.68224883162445
"GO_ERAD_PATHWAY",584,0.00579276973843609,0.0421463674976284,1,1,"Up",8.66095305723133
"GO_COFACTOR_METABOLIC_PROCESS",585,0.00581600850888484,0.0422431113747892,1,1,"Up",8.65468205555398
"GO_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS",586,0.00584021998803358,0.0423465780361002,1,1,"Up",8.64799115207559
"GO_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY",587,0.00596367363347501,0.0430511114868903,1,1,"Up",8.60286098993315
"GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS",588,0.00596778175236018,0.0430511114868903,1,1,"Up",8.60286098993315
"GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY",589,0.00595367403384148,0.0430511114868903,1,1,"Up",8.60286098993315
"GO_CORTICAL_CYTOSKELETON_ORGANIZATION",590,0.00599842852744963,0.04319885222565,1,1,"Up",8.59349090962028
"GO_REGULATION_OF_NUCLEAR_DIVISION",591,0.0061248618591282,0.0440347513357627,1,1,"Up",8.54107237380493
"GO_CONDENSED_NUCLEAR_CHROMOSOME",592,0.00616790170989624,0.0442692810225492,1,1,"Up",8.52654390476886
"GO_NUCLEAR_IMPORT",593,0.00632286602881503,0.0453049877848821,1,1,"Up",8.46329187910186
"GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE",594,0.00637546743014104,0.0456049850347968,1,1,"Up",8.44524056324959
"GO_POSITIVE_REGULATION_OF_AUTOPHAGY",595,0.00641688374510652,0.045773417034521,1,1,"Up",8.4351577184885
"GO_DEACETYLASE_ACTIVITY",596,0.00642055932044587,0.045773417034521,1,1,"Up",8.4351577184885
"GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",597,0.00650523147088851,0.0459912288183116,1,1,"Up",8.4221737235439
"GO_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY",598,0.00650523147088851,0.0459912288183116,1,1,"Up",8.4221737235439
"GO_RELAXATION_OF_MUSCLE",599,0.00650523147088851,0.0459912288183116,1,1,"Up",8.4221737235439
"GO_NUCLEUS_LOCALIZATION",600,0.00650523147088851,0.0459912288183116,1,1,"Up",8.4221737235439
"GO_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX",601,0.00650523147088851,0.0459912288183116,1,1,"Up",8.4221737235439
"GO_RNA_POLYMERASE_II_DISTAL_ENHANCER_SEQUENCE_SPECIFIC_DNA_BINDING",602,0.00652714022070565,0.0460694664414922,1,1,"Up",8.41752490017344
"GO_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS",603,0.00667508206702495,0.0469758591287195,1,1,"Up",8.36423595613529
"GO_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",604,0.00667766978436023,0.0469758591287195,1,1,"Up",8.36423595613529
"GO_RELAXATION_OF_CARDIAC_MUSCLE",605,0.00674848080505849,0.047084228145638,1,1,"Up",8.35793362102853
"GO_UBIQUINONE_METABOLIC_PROCESS",606,0.00674848080505849,0.047084228145638,1,1,"Up",8.35793362102853
"GO_TRANSCRIPTION_EXPORT_COMPLEX",607,0.00674848080505849,0.047084228145638,1,1,"Up",8.35793362102853
"GO_NUCLEOSIDE_DIPHOSPHATASE_ACTIVITY",608,0.00674848080505849,0.047084228145638,1,1,"Up",8.35793362102853
"GO_RAL_GTPASE_BINDING",609,0.00674848080505849,0.047084228145638,1,1,"Up",8.35793362102853
"GO_GUANOSINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",610,0.00686486870965121,0.0477394879661342,1,1,"Up",8.32013247004656
"GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH",611,0.00686486870965121,0.0477394879661342,1,1,"Up",8.32013247004656
"GO_REGULATION_OF_RNA_SPLICING",612,0.00695474942990762,0.0482067378918067,1,1,"Up",8.29349295457188
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS",613,0.00694677970948135,0.0482067378918067,1,1,"Up",8.29349295457188
"GO_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",614,0.00701631680765599,0.0485542835761079,1,1,"Up",8.27384511214627
